market_name,price,meta_sportsbooks_id,main,link,sgp,grade,players,updated,meta_id,meta_sport,meta_league,meta_teams_away_id,meta_teams_away_name,meta_teams_away_abbreviation,meta_teams_home_id,meta_teams_home_name,meta_teams_home_abbreviation,meta_start,meta_live,meta_sportsbooks_name,sportsbook,bet
1st 5 Innings Total Runs: Under 4,-105,ps3838,True,,,,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,1st_5_innings_total_runs:under_4:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 4.5,-137,pinnacle,False,,,,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,1st_5_innings_total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 4.5,-137,ps3838,False,,,,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,1st_5_innings_total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 4.5,-146,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,1st_5_innings_total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 4.5,-165,fliff,False,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_5_innings_total_runs:under_4.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 5,-186,ps3838,False,,,,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,1st_5_innings_total_runs:under_5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 5,-186,pinnacle,False,,,,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,1st_5_innings_total_runs:under_5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 5.5,-250,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,1st_5_innings_total_runs:under_5.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 6.5,-440,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,1st_5_innings_total_runs:under_6.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st 5 Innings Total Runs: Under 7.5,-800,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,1st_5_innings_total_runs:under_7.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st Inning Moneyline 3-Way: American League All-Stars,310,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_inning_moneyline_3-way:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st Inning Moneyline 3-Way: Draw,-150,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_inning_moneyline_3-way:draw:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st Inning Moneyline 3-Way: National League All-Stars,305,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_inning_moneyline_3-way:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st Inning Total Runs: Over 0.5,-105,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_inning_total_runs:over_0.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
1st Inning Total Runs: Under 0.5,-135,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,1st_inning_total_runs:under_0.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-120,ladbrokes_united_kingdom,True,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-120,betfred_united_kingdom,True,https://www.betfred.com/sports/baseball/event/27003521,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:05,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfred (United Kingdom),betfred_united_kingdom,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-114,pinnacle,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-120,sky_bet_united_kingdom,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:58,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Sky Bet (United Kingdom),sky_bet_united_kingdom,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-125,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-114,ps3838,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-118,fanduel_ontario,True,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-122,ladbrokes_australia,True,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbDBuWnlsNmJRcStxQStjbk1Jd3g5ZkJpZ0xkMlRZbnlralA0dERzME9aT1hXc09lL1lmdEtnUkpCeDJkVmNveTViU21uZjQvRU9qVlNnWWp2OTE1bERaYlpXOG9FV1VnRzAxbXF5WlNzZXdnPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-118,betfair_united_kingdom,True,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: American League All-Stars,-123,boombet_australia,True,https://www.boombet.com.au/sport-menu/Sport/Baseball/Major League Baseball/34202544,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBza2krQXBiZDBSNmpLdHdqSzNwMGQ3UTQwaXMzS3ErY1NtYXhUWkkwOVg1RlBTNXF0SUxITGxXUGJkbnpJWi9CMkk9,[],2024-07-15T00:47:05,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,BoomBet (Australia),boombet_australia,moneyline:american_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,-100,fanduel_ontario,True,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,-101,boombet_australia,True,https://www.boombet.com.au/sport-menu/Sport/Baseball/Major League Baseball/34202544,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:05,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,BoomBet (Australia),boombet_australia,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,100,betfred_united_kingdom,True,https://www.betfred.com/sports/baseball/event/27003521,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:05,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfred (United Kingdom),betfred_united_kingdom,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,105,pinnacle,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,-120,sky_bet_united_kingdom,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:58,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Sky Bet (United Kingdom),sky_bet_united_kingdom,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,100,ladbrokes_united_kingdom,True,https://sports.ladbrokes.com/event/Baseball/Baseball USA/MLB/american league v national league/245481872,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (United Kingdom),ladbrokes_united_kingdom,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,-100,ladbrokes_australia,True,https://www.ladbrokes.com.au/sports/baseball/mlb/american-league-vs-national-league/fa3a3458-668a-4174-adf7-b1aa7c0320fb,RE84VmJOdmRuaU13cG5tMGY1QU1zRExwcVFiVVdqZXZydENZRjBVbHAwbDBuWnlsNmJRcStxQStjbk1Jd3g5ZkJpZ0xkMlRZbnlralA0dERzME9aT1YwbHlkUVFETmM4ZWVwRDJzckd0VHZGYVFFcnBhaW9meHRpUThhekV5NHpNK0hBZmJUZ1dCcGNNUmx5Z1dUZTVBPT0=,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:10,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Ladbrokes (Australia),ladbrokes_australia,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,105,ps3838,True,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,-110,fliff,True,https://sports.getfliff.com/markets/237204_c_p_203_prematch,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:06,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Fliff,fliff,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Moneyline: National League All-Stars,100,betfair_united_kingdom,True,https://www.betfair.com/sport/baseball/major-league-baseball/national-league-american-league/33408755,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsRU5GcjJLcjVEMXpRWEpZUC9jTVBzbFJ0bkt6aW43UWRlcG9kWUlGOWE2WEN6UWFPQWd5WjkwamtFdTNaY1dVeldiWHorRkhLTk9hOTdLV2tjQXJMcGc9,[],2024-07-15T00:47:04,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Betfair (United Kingdom),betfair_united_kingdom,moneyline:national_league_all-stars:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Run Line: American League All-Stars +1,-162,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsTmppMmhSS2dpVkdma2dMbG51K1FVV2ZiMjBZclFPMkNBUy9jVG1iRzA3MXphSitTd1Z2QWYySjNsS2d1T3FKUnBJd09PZUltYk8xMTA3ZFYxZkM4dlE9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,run_line:american_league_all-stars_+1:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Run Line: American League All-Stars +1,-162,pinnacle,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsTmppMmhSS2dpVkdma2dMbG51K1FVV2ZiMjBZclFPMkNBUy9jVG1iRzA3MXphSitTd1Z2QWYySjNsS2d1T3FKUnBJd09PZUltYk8xMTA3ZFYxZkM4dlE9,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,Pinnacle,pinnacle,run_line:american_league_all-stars_+1:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Run Line: American League All-Stars +1.5,-205,fanduel_ontario,False,https://canada.sportsbook.fanduel.com/en/sports/event/1780524.3,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsTmppMmhSS2dpVkdma2dMbG51K1FVV2ZiMjBZclFPMkNBUy9jVG1iRzA3MXphSitTd1Z2QWYySjNsS2d1T3FKUm5kNGZyTUNoTDZJYzJkRXZPLzZCck09,[],2024-07-15T00:47:54,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,FanDuel (Ontario),fanduel_ontario,run_line:american_league_all-stars_+1.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Run Line: American League All-Stars +1.5,-206,ps3838,False,,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsTmppMmhSS2dpVkdma2dMbG51K1FVV2ZiMjBZclFPMkNBUy9jVG1iRzA3MXphSitTd1Z2QWYySjNsS2d1T3FKUm5kNGZyTUNoTDZJYzJkRXZPLzZCck09,[],2024-07-15T00:47:55,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,PS3838,ps3838,run_line:american_league_all-stars_+1.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
Run Line: American League All-Stars +1.5,-200,boombet_australia,True,https://www.boombet.com.au/sport-menu/Sport/Baseball/Major League Baseball/34202544,,Z2lkTUxCb2hjQ3Niakh4NkIyTHpsTmppMmhSS2dpVkdma2dMbG51K1FVV2ZiMjBZclFPMkNBUy9jVG1iRzA3MXphSitTd1Z2QWYySjNsS2d1T3FKUm5kNGZyTUNoTDZJYzJkRXZPLzZCck09,[],2024-07-15T00:47:05,mlb:national_league_all-stars:american_league_all-stars:2024-07-16,Baseball,MLB,,,,,,,2024-07-17T00:00:00,False,BoomBet (Australia),boombet_australia,run_line:american_league_all-stars_+1.5:mlb:national_league_all-stars:american_league_all-stars:2024-07-16
