type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.discount_percentage,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,relationships.duration.data.type,relationships.duration.data.id
projection,2536722,,2024-03-12T12:40:00-04:00,,NO,,,,dgffdsh,False,3.5,standard,Single Stat,80,True,2024-09-05T20:00:00-04:00,Rec TDs,pre_game,,2024-06-26T13:40:48-04:00,,league,163,new_player,198273,projection_type,2,stat_type,47,,,,
projection,2740295,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,80,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:27-04:00,,league,268,new_player,186502,projection_type,2,stat_type,331,True,True,,
projection,2740358,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,81,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:29-04:00,,league,268,new_player,184961,projection_type,2,stat_type,597,True,True,,
projection,2748937,,2024-07-08T19:16:00-04:00,,Emiliana Arango,,,,TNS_game_DjAumzigrgWcJ9UOKBLTNfKR,False,21.5,standard,Single Stat,81,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:01-04:00,,league,5,new_player,202554,projection_type,2,stat_type,62,True,True,,
projection,2748925,,2024-07-08T19:16:00-04:00,,Emiliana Arango,,,,TNS_game_DjAumzigrgWcJ9UOKBLTNfKR,False,1.5,standard,Single Stat,81,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:01-04:00,,league,5,new_player,202554,projection_type,2,stat_type,61,True,True,,
projection,2748943,,2024-07-08T19:16:00-04:00,,Emiliana Arango,,,,TNS_game_DjAumzigrgWcJ9UOKBLTNfKR,False,4.5,standard,Single Stat,81,True,2024-07-15T04:00:00-04:00,Break Points Won,pre_game,,2024-07-14T15:28:30-04:00,,league,5,new_player,202554,projection_type,2,stat_type,103,True,True,,
projection,2740296,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.0,standard,Single Stat,81,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:28-04:00,,league,268,new_player,184961,projection_type,2,stat_type,331,True,True,,
projection,2748914,,2024-07-08T19:16:00-04:00,,Emiliana Arango,,,,TNS_game_DjAumzigrgWcJ9UOKBLTNfKR,False,16.5,standard,Fantasy Score,81,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:01-04:00,,league,5,new_player,202554,projection_type,1,stat_type,14,True,True,,
projection,2748915,,2024-07-08T19:16:00-04:00,,Sara Errani,,,,TNS_game_LPpFTv2b0Em3VHJ8faBgHT8P,False,22.0,standard,Fantasy Score,82,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202555,projection_type,1,stat_type,14,True,True,,
projection,2746261,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,82,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:03:28-04:00,,league,2,new_player,192364,projection_type,2,stat_type,639,True,True,,
projection,2740297,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,82,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:31-04:00,,league,268,new_player,184960,projection_type,2,stat_type,331,True,True,,
projection,2748938,,2024-07-08T19:16:00-04:00,,Sara Errani,,,,TNS_game_LPpFTv2b0Em3VHJ8faBgHT8P,False,19.5,standard,Single Stat,82,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202555,projection_type,2,stat_type,62,True,True,,
projection,2748926,,2024-07-08T19:16:00-04:00,,Sara Errani,,,,TNS_game_LPpFTv2b0Em3VHJ8faBgHT8P,False,3.5,standard,Single Stat,82,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:01-04:00,,league,5,new_player,202555,projection_type,2,stat_type,61,True,True,,
projection,2740359,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,82,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:32-04:00,,league,268,new_player,184960,projection_type,2,stat_type,597,True,True,,
projection,2748927,,2024-07-08T19:16:00-04:00,,Ann Li,,,,TNS_game_eyWaKxBHuc3XRJcdbr8Ytm1F,False,0.5,standard,Single Stat,83,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202556,projection_type,2,stat_type,61,True,True,,
projection,2746262,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,83,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,68905,projection_type,2,stat_type,639,True,True,,
projection,2748944,,2024-07-08T19:16:00-04:00,,Ann Li,,,,TNS_game_eyWaKxBHuc3XRJcdbr8Ytm1F,False,4.5,standard,Single Stat,83,True,2024-07-15T04:00:00-04:00,Break Points Won,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202556,projection_type,2,stat_type,103,True,True,,
projection,2748939,,2024-07-08T19:16:00-04:00,,Ann Li,,,,TNS_game_eyWaKxBHuc3XRJcdbr8Ytm1F,False,21.5,standard,Single Stat,83,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202556,projection_type,2,stat_type,62,True,True,,
projection,2748916,,2024-07-08T19:16:00-04:00,,Ann Li,,,,TNS_game_eyWaKxBHuc3XRJcdbr8Ytm1F,False,15.5,standard,Fantasy Score,83,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202556,projection_type,1,stat_type,14,True,True,,
projection,2740360,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,83,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:06-04:00,,league,268,new_player,192461,projection_type,2,stat_type,597,True,True,,
projection,2740298,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.0,standard,Single Stat,83,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:47:33-04:00,,league,268,new_player,192461,projection_type,2,stat_type,331,True,True,,
projection,2748940,,2024-07-08T19:16:00-04:00,,Darja Semenistaja,,,,TNS_game_uBG59QV83hnh1mWnYKF0DmDI,False,21.5,standard,Single Stat,84,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202557,projection_type,2,stat_type,62,True,True,,
projection,2740361,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,84,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:07-04:00,,league,268,new_player,184965,projection_type,2,stat_type,597,True,True,,
projection,2748928,,2024-07-08T19:16:00-04:00,,Darja Semenistaja,,,,TNS_game_uBG59QV83hnh1mWnYKF0DmDI,False,2.0,standard,Single Stat,84,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202557,projection_type,2,stat_type,61,True,True,,
projection,2748917,,2024-07-08T19:16:00-04:00,,Darja Semenistaja,,,,TNS_game_uBG59QV83hnh1mWnYKF0DmDI,False,15.5,standard,Fantasy Score,84,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202557,projection_type,1,stat_type,14,True,True,,
projection,2740299,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,84,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:09-04:00,,league,268,new_player,184965,projection_type,2,stat_type,331,True,True,,
projection,2746263,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,84,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,152803,projection_type,2,stat_type,639,True,True,,
projection,2748941,,2024-07-08T19:16:00-04:00,,Marina Bassols Ribera,,,,TNS_game_4JmMVkcy4nmezKkZtYmTLRx,False,19.5,standard,Single Stat,85,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202558,projection_type,2,stat_type,62,True,True,,
projection,2740300,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,85,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T22:58:30-04:00,,league,268,new_player,184966,projection_type,2,stat_type,331,True,True,,
projection,2746264,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,85,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T15:05:16-04:00,,league,2,new_player,192458,projection_type,2,stat_type,639,True,True,,
projection,2740362,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,85,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T23:11:22-04:00,,league,268,new_player,184966,projection_type,2,stat_type,597,True,True,,
projection,2748929,,2024-07-08T19:16:00-04:00,,Marina Bassols Ribera,,,,TNS_game_4JmMVkcy4nmezKkZtYmTLRx,False,2.0,standard,Single Stat,85,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202558,projection_type,2,stat_type,61,True,True,,
projection,2748918,,2024-07-08T19:16:00-04:00,,Marina Bassols Ribera,,,,TNS_game_4JmMVkcy4nmezKkZtYmTLRx,False,21.5,standard,Fantasy Score,85,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202558,projection_type,1,stat_type,14,True,True,,
projection,2748930,,2024-07-08T19:16:00-04:00,,Elsa Jacquemot,,,,TNS_game_CTnRNvVITMYzp7ZhxSdPIEx7,False,0.5,standard,Single Stat,86,True,2024-07-15T04:00:00-04:00,Aces,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202044,projection_type,2,stat_type,61,True,True,,
projection,2748942,,2024-07-08T19:16:00-04:00,,Elsa Jacquemot,,,,TNS_game_CTnRNvVITMYzp7ZhxSdPIEx7,False,21.5,standard,Single Stat,86,True,2024-07-15T04:00:00-04:00,Total Games,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202044,projection_type,2,stat_type,62,True,True,,
projection,2748919,,2024-07-08T19:16:00-04:00,,Elsa Jacquemot,,,,TNS_game_CTnRNvVITMYzp7ZhxSdPIEx7,False,17.0,standard,Fantasy Score,86,True,2024-07-15T04:00:00-04:00,Fantasy Score,pre_game,,2024-07-14T13:44:02-04:00,,league,5,new_player,202044,projection_type,1,stat_type,14,True,True,,
projection,2746265,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,86,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T14:01:17-04:00,,league,2,new_player,67500,projection_type,2,stat_type,639,True,True,,
projection,2740363,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,86,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:12-04:00,,league,268,new_player,184967,projection_type,2,stat_type,597,True,True,,
projection,2740301,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,86,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:13-04:00,,league,268,new_player,184967,projection_type,2,stat_type,331,True,True,,
projection,2740364,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,87,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:31-04:00,,league,268,new_player,198283,projection_type,2,stat_type,597,True,True,,
projection,2740302,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.5,standard,Single Stat,87,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:29-04:00,,league,268,new_player,198283,projection_type,2,stat_type,331,True,True,,
projection,2740365,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,88,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:34-04:00,,league,268,new_player,198284,projection_type,2,stat_type,597,True,True,,
projection,2740303,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,88,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:17-04:00,,league,268,new_player,198284,projection_type,2,stat_type,331,True,True,,
projection,2746267,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,88,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:20:19-04:00,,league,2,new_player,192366,projection_type,2,stat_type,639,True,True,,
projection,2740304,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.5,standard,Single Stat,89,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:36-04:00,,league,268,new_player,198285,projection_type,2,stat_type,331,True,True,,
projection,2740366,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,89,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:19-04:00,,league,268,new_player,198285,projection_type,2,stat_type,597,True,True,,
projection,2746268,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,89,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T14:06:18-04:00,,league,2,new_player,194774,projection_type,2,stat_type,639,True,True,,
projection,2740367,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.0,standard,Single Stat,90,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-13T12:08:13-04:00,,league,268,new_player,186493,projection_type,2,stat_type,597,True,True,,
projection,2746269,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,90,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,192363,projection_type,2,stat_type,639,True,True,,
projection,2115082,,2024-01-05T19:00:00-05:00,,JAC,,,,fd10vsdf,False,299.5,standard,Single Stat,90,True,2024-09-05T20:00:00-04:00,Rush Yards,pre_game,,2024-05-29T15:02:12-04:00,,league,163,new_player,38581,projection_type,2,stat_type,15,,,,
projection,2740305,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,90,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:48:22-04:00,,league,268,new_player,186493,projection_type,2,stat_type,331,True,True,,
projection,2740368,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,1.5,standard,Single Stat,91,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-14T14:24:47-04:00,,league,268,new_player,186494,projection_type,2,stat_type,597,True,True,,
projection,2740306,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,91,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:05-04:00,,league,268,new_player,186494,projection_type,2,stat_type,331,True,True,,
projection,2746270,True,2024-07-14T09:00:00-04:00,,TOR,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,91,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T08:55:06-04:00,,league,2,new_player,193724,projection_type,2,stat_type,639,True,True,,
projection,2740307,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.0,standard,Single Stat,92,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:09-04:00,,league,268,new_player,186495,projection_type,2,stat_type,331,True,True,,
projection,2746271,True,2024-07-14T09:00:00-04:00,,ARI,,,,31d5f726-cbc8-4c41-84d1-6a0d3dfd8118,False,0.5,demon,Single Stat,92,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:43:41-04:00,,league,2,new_player,67499,projection_type,2,stat_type,639,True,True,,
projection,2740369,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,92,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:08-04:00,,league,268,new_player,186495,projection_type,2,stat_type,597,True,True,,
projection,2746272,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,93,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T11:43:41-04:00,,league,2,new_player,68526,projection_type,2,stat_type,639,True,True,,
projection,2740308,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,93,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:11-04:00,,league,268,new_player,184962,projection_type,2,stat_type,331,True,True,,
projection,2740370,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,4.0,standard,Single Stat,93,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:10-04:00,,league,268,new_player,184962,projection_type,2,stat_type,597,True,True,,
projection,2746273,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,94,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:09:00-04:00,,league,2,new_player,67558,projection_type,2,stat_type,639,True,True,,
projection,2740371,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,94,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T23:11:22-04:00,,league,268,new_player,186488,projection_type,2,stat_type,597,True,True,,
projection,2740309,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,4.5,standard,Single Stat,94,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:12-04:00,,league,268,new_player,186488,projection_type,2,stat_type,331,True,True,,
projection,2740310,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.5,standard,Single Stat,95,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:15-04:00,,league,268,new_player,186487,projection_type,2,stat_type,331,True,True,,
projection,2740372,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,3.5,standard,Single Stat,95,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:16-04:00,,league,268,new_player,186487,projection_type,2,stat_type,597,True,True,,
projection,2746274,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,95,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:28:30-04:00,,league,2,new_player,192362,projection_type,2,stat_type,639,True,True,,
projection,2746275,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,96,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T10:21:31-04:00,,league,2,new_player,67615,projection_type,2,stat_type,639,True,True,,
projection,2740311,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,96,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:18-04:00,,league,268,new_player,191048,projection_type,2,stat_type,331,True,True,,
projection,2740373,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,96,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:17-04:00,,league,268,new_player,191048,projection_type,2,stat_type,597,True,True,,
projection,2740312,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,97,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:30-04:00,,league,268,new_player,191049,projection_type,2,stat_type,331,True,True,,
projection,2740374,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.0,standard,Single Stat,97,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:21-04:00,,league,268,new_player,191049,projection_type,2,stat_type,597,True,True,,
projection,2746276,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,97,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T15:34:40-04:00,,league,2,new_player,67614,projection_type,2,stat_type,639,True,True,,
projection,2746277,True,2024-07-14T09:00:00-04:00,,SD,,,,fbca5ca6-5ff9-4c98-b4ba-dad0648b085c,False,0.5,demon,Single Stat,98,True,2024-07-14T16:10:00-04:00,Doubles,pre_game,,2024-07-14T09:38:09-04:00,,league,2,new_player,127250,projection_type,2,stat_type,639,True,True,,
projection,2740313,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,3.0,standard,Single Stat,98,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:57-04:00,,league,268,new_player,191050,projection_type,2,stat_type,331,True,True,,
projection,2740375,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,98,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T22:34:07-04:00,,league,268,new_player,191050,projection_type,2,stat_type,597,True,True,,
projection,2740314,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.5,standard,Single Stat,99,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:50:01-04:00,,league,268,new_player,186500,projection_type,2,stat_type,331,True,True,,
projection,2536665,,2024-03-12T12:40:00-04:00,,NYJ,,,,thadfngvxcvf,False,499.5,standard,Single Stat,99,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T12:54:30-04:00,,league,163,new_player,64213,projection_type,2,stat_type,17,,,,
projection,2740376,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.5,standard,Single Stat,99,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:55-04:00,,league,268,new_player,186500,projection_type,2,stat_type,597,True,True,,
projection,2740377,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.8194444444,False,2.0,standard,Single Stat,100,True,2024-07-14T19:40:00-04:00,MAPS 4-6 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-13T02:45:33-04:00,,league,268,new_player,186501,projection_type,2,stat_type,597,True,True,,
projection,2536661,,2024-03-12T12:40:00-04:00,,WAS,,,,dfoigfnesjofg,False,399.5,standard,Single Stat,100,True,2024-09-05T20:00:00-04:00,Receiving Yards,pre_game,,2024-06-17T13:07:34-04:00,,league,163,new_player,38937,projection_type,2,stat_type,17,,,,
projection,2740315,,2024-07-12T17:18:00-04:00,,Regional Finals (NA),,,,Regional Finals (NA)45487.75,False,2.0,standard,Single Stat,100,True,2024-07-14T18:00:00-04:00,MAPS 1-3 Kills,pre_game,https://www.twitch.tv/playapex,2024-07-12T21:49:54-04:00,,league,268,new_player,186501,projection_type,2,stat_type,331,True,True,,
