Unnamed: 0,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_type,relationships.league.data.id,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data,relationships.league.data.type,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.hr_20,attributes.today,attributes.discount_percentage,relationships.duration.data.type,relationships.duration.data.id
337,projection,2536782,,2024-03-12T12:40:00-04:00,,TB,,,,False,5.5,standard,Single Stat,14,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-30T09:24:52-04:00,,league,new_player,142676,projection_type,2,stat_type,46,,,,,
265,projection,2731651,,2024-07-01T14:33:00-04:00,,WAS,,,BobbyWagnerTackles2024,False,155.5,standard,Single Stat,11,True,2024-09-05T20:00:00-04:00,Tackles+Ast,163,pre_game,Bobby Wagner,2024-07-10T16:48:57-04:00,,league,new_player,69486,projection_type,2,stat_type,67,,,,,
396,projection,2731569,,2024-07-01T13:57:00-04:00,,GB,,,Gary2024SacksSZN,False,7.75,standard,Single Stat,17,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,Rashan Gary,2024-07-10T23:04:10-04:00,,league,new_player,202002,projection_type,2,stat_type,77,,,,,
230,projection,2115032,,2024-03-12T12:40:00-04:00,,BAL,,,53ff321bvc,False,22.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass TDs,163,pre_game,,2024-05-28T16:12:26-04:00,,league,new_player,39285,projection_type,2,stat_type,44,,,,,
424,projection,2731659,,2024-07-01T14:37:00-04:00,,IND,,,ZaireFranklinTackles2024,False,160.5,standard,Single Stat,19,True,2024-09-05T20:00:00-04:00,Tackles+Ast,163,pre_game,Zaire Franklin,2024-07-11T13:45:20-04:00,,league,new_player,202058,projection_type,2,stat_type,67,,,,,
234,projection,2536777,,2024-03-12T12:40:00-04:00,,JAC,,,,False,7.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-30T12:22:28-04:00,,league,new_player,38584,projection_type,2,stat_type,46,,,,,
395,projection,2731657,,2024-07-01T14:36:00-04:00,,SF,,,FredWarnerTackles2024,False,125.5,standard,Single Stat,17,True,2024-09-05T20:00:00-04:00,Tackles+Ast,163,pre_game,Fred Warner,2024-07-10T17:48:32-04:00,,league,new_player,69496,projection_type,2,stat_type,67,,,,,
436,projection,2115069,,2024-03-12T12:40:00-04:00,,IND,,,sdafaewgv,False,999.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:33:44-04:00,,league,new_player,38715,projection_type,2,stat_type,17,,,,,
425,projection,2536605,,2024-03-12T12:40:00-04:00,,IND,,,sdafaewgv,False,3200.5,standard,Single Stat,19,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-05-29T16:37:28-04:00,,league,new_player,142156,projection_type,2,stat_type,16,,,,,
428,projection,2115058,,2024-03-12T12:40:00-04:00,,IND,,,"dshucx,nm",False,5.0,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-18T14:34:44-04:00,,league,new_player,38715,projection_type,2,stat_type,47,,,,,
430,projection,2536617,,2024-03-12T12:40:00-04:00,,SEA,,,rehbrehju,False,21.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Pass TDs,163,pre_game,,2024-05-30T13:34:18-04:00,,league,new_player,39257,projection_type,2,stat_type,44,,,,,
431,projection,2353316,,2024-03-12T12:40:00-04:00,,LV,,,xc146sg1g3ea,False,4.5,standard,Single Stat,20,True,2024-09-05T20:30:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:42:50-04:00,,league,new_player,195522,projection_type,2,stat_type,47,,,,,
432,projection,2115083,,2024-01-05T19:00:00-05:00,,CIN,,,"cxfdskjf,nm",False,749.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-06-20T13:46:53-04:00,,league,new_player,38666,projection_type,2,stat_type,15,,,,,
434,projection,2536634,,2024-03-12T12:40:00-04:00,,BAL,,,86453210,False,900.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:03:09-04:00,,league,new_player,140503,projection_type,2,stat_type,17,,,,,
233,projection,2536607,,2024-03-12T12:40:00-04:00,,MIA,,,dfb531vc2,False,4050.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-06-26T10:09:15-04:00,,league,new_player,38684,projection_type,2,stat_type,16,,,,,
437,projection,2536738,,2024-01-05T19:00:00-05:00,,PHI,,,,False,549.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-30T01:18:56-04:00,,league,new_player,38670,projection_type,2,stat_type,15,,,,,
438,projection,2536769,,2024-03-12T12:40:00-04:00,,NE,,,,False,4.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-30T05:06:39-04:00,,league,new_player,142675,projection_type,2,stat_type,46,,,,,
439,projection,2536786,,2024-03-12T12:40:00-04:00,,BUF,,,,False,3.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-29T16:09:29-04:00,,league,new_player,142678,projection_type,2,stat_type,46,,,,,
440,projection,2115072,,2024-03-12T12:40:00-04:00,,TEN,,,nmbu51,False,5.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-28T17:25:34-04:00,,league,new_player,38879,projection_type,2,stat_type,46,,,,,
441,projection,2122379,,2024-03-12T12:40:00-04:00,,SF,,,fgh45fs5d4,False,499.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-05-28T16:19:37-04:00,,league,new_player,142601,projection_type,2,stat_type,17,,,,,
443,projection,2731572,,2024-07-01T20:00:00-04:00,,JAX,,,AllenJAX2024SacksSZN,False,12.75,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,Josh Allen,2024-07-11T16:44:06-04:00,,league,new_player,202004,projection_type,2,stat_type,77,,,,,
444,projection,2536690,,2024-03-12T12:40:00-04:00,,JAC,,,sfdrhbtfsj,False,4.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-26T14:05:17-04:00,,league,new_player,195517,projection_type,2,stat_type,47,,,,,
445,projection,2536655,,2024-03-12T12:40:00-04:00,,CHI,,,rdhdbgcvxd,False,850.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T12:59:21-04:00,,league,new_player,39134,projection_type,2,stat_type,17,,,,,
447,projection,2115076,,2024-03-12T12:40:00-04:00,,CIN,,,cx453210hg,False,6.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-04-17T14:17:06-04:00,,league,new_player,38666,projection_type,2,stat_type,46,,,,,
448,projection,2536779,,2024-03-12T12:40:00-04:00,,ARI,,,,False,5.5,standard,Single Stat,20,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-30T05:06:39-04:00,,league,new_player,39092,projection_type,2,stat_type,46,,,,,
232,projection,2536751,,2024-01-05T19:00:00-05:00,,KC,,,,False,899.5,standard,Single Stat,9,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-29T17:58:33-04:00,,league,new_player,142674,projection_type,2,stat_type,15,,,,,
361,projection,2127333,,2024-03-12T12:40:00-04:00,,TEN,,,tsrehjtrsj,False,5.5,standard,Single Stat,15,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:36:25-04:00,,league,new_player,142598,projection_type,2,stat_type,47,,,,,
283,projection,2115038,,2024-03-12T12:40:00-04:00,,TB,,,w89fe6s4d5c2,False,3650.5,standard,Single Stat,12,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-05-29T11:03:14-04:00,,league,new_player,39278,projection_type,2,stat_type,16,,,,,
81,projection,2536615,,2024-03-12T12:40:00-04:00,,NYJ,,,yftgjghfdj,False,3749.5,standard,Single Stat,3,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-06-20T15:55:23-04:00,,league,new_player,140238,projection_type,2,stat_type,16,,,,,
915,projection,2731601,,2024-07-01T14:09:00-04:00,,IND,,,Buckner2024SacksSZN,False,7.75,standard,Single Stat,49,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,DeForest Buckner,2024-07-12T18:35:54-04:00,,league,new_player,202042,projection_type,2,stat_type,77,,,,,
1095,projection,2536665,,2024-03-12T12:40:00-04:00,,NYJ,,,thadfngvxcvf,False,499.5,standard,Single Stat,99,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T12:54:30-04:00,,league,new_player,64213,projection_type,2,stat_type,17,,,,,
1018,projection,2353310,,2024-03-12T12:40:00-04:00,,CAR,,,SDAGFD24,False,550.5,standard,Single Stat,70,True,2024-09-05T20:30:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:41:44-04:00,,league,new_player,195520,projection_type,2,stat_type,17,,,,,
934,projection,2536648,,2024-03-12T12:40:00-04:00,,DET,,,gfdsgr,False,699.5,standard,Single Stat,51,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:15:56-04:00,,league,new_player,198271,projection_type,2,stat_type,17,,,,,
22,projection,2115071,,2024-03-12T12:40:00-04:00,,PHI,,,bnvhjkhj,False,10.5,standard,Single Stat,1,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-28T14:17:12-04:00,,league,new_player,38670,projection_type,2,stat_type,46,,,,,
935,projection,2536725,,2024-03-12T12:40:00-04:00,,ATL,,,4253413,False,4.5,standard,Single Stat,51,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:11:41-04:00,,league,new_player,38585,projection_type,2,stat_type,47,,,,,
939,projection,2536649,,2024-03-12T12:40:00-04:00,,GB,,,sgdfgrdfeahg,False,699.5,standard,Single Stat,52,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:26:49-04:00,,league,new_player,64221,projection_type,2,stat_type,17,,,,,
940,projection,2536734,,2024-03-12T12:40:00-04:00,,PHI,,,kjcxdlfsdfcx,False,3.5,standard,Single Stat,52,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:09:59-04:00,,league,new_player,38954,projection_type,2,stat_type,47,,,,,
90,projection,2115051,,2024-03-12T12:40:00-04:00,,DAL,,,9rw8e45ds,False,9.5,standard,Single Stat,3,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-05-28T16:23:17-04:00,,league,new_player,38718,projection_type,2,stat_type,47,,,,,
946,projection,2536733,,2024-03-12T12:40:00-04:00,,HOU,,,n23j468hg4,False,3.5,standard,Single Stat,53,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T12:37:01-04:00,,league,new_player,38873,projection_type,2,stat_type,47,,,,,
953,projection,2536732,,2024-03-12T12:40:00-04:00,,CHI,,,hilbcknfds,False,3.5,standard,Single Stat,54,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:00:45-04:00,,league,new_player,38720,projection_type,2,stat_type,47,,,,,
958,projection,2536731,,2024-03-12T12:40:00-04:00,,JAC,,,sfdrhbtfsj,False,3.5,standard,Single Stat,55,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:23:43-04:00,,league,new_player,142594,projection_type,2,stat_type,47,,,,,
932,projection,2536697,,2024-03-12T12:40:00-04:00,,LAC,,,kytdk,False,4.0,standard,Single Stat,51,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-20T10:34:31-04:00,,league,new_player,195521,projection_type,2,stat_type,47,,,,,
1737,projection,2115034,,2024-03-12T12:40:00-04:00,,PIT,,,f2c3b5n2,False,17.5,standard,Single Stat,999,True,2024-09-05T20:00:00-04:00,Pass TDs,163,pre_game,,2024-07-03T11:01:29-04:00,,league,new_player,39132,projection_type,2,stat_type,44,,,,,
93,projection,2536771,,2024-03-12T12:40:00-04:00,,LAR,,,,False,9.5,standard,Single Stat,4,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-30T12:36:13-04:00,,league,new_player,198286,projection_type,2,stat_type,46,,,,,
907,projection,2731600,,2024-07-01T14:08:00-04:00,,NYJ,,,Reddick2024SacksSZN,False,10.25,standard,Single Stat,48,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,Haason Reddick,2024-07-10T21:50:28-04:00,,league,new_player,145941,projection_type,2,stat_type,77,,,,,
94,projection,2536789,,2024-03-12T12:40:00-04:00,,ATL,,,,False,6.5,standard,Single Stat,4,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-29T16:29:12-04:00,,league,new_player,140386,projection_type,2,stat_type,46,,,,,
911,projection,2536724,,2024-03-12T12:40:00-04:00,,PIT,,,hd4f1fe3s2,False,3.5,standard,Single Stat,48,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:48:50-04:00,,league,new_player,142682,projection_type,2,stat_type,47,,,,,
912,projection,2536653,,2024-03-12T12:40:00-04:00,,SEA,,,fdashfdasg,False,799.5,standard,Single Stat,48,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:38:52-04:00,,league,new_player,39083,projection_type,2,stat_type,17,,,,,
98,projection,2115087,,2024-03-12T12:40:00-04:00,,CLE,,,3xcv5432sfd,False,13.75,standard,Single Stat,4,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,,2024-03-12T14:11:00-04:00,,league,new_player,17568,projection_type,2,stat_type,77,,,,,
84,projection,2731643,,2024-07-01T14:31:00-04:00,,LAR,,,ErnestJonesTackles2024,False,135.5,standard,Single Stat,3,True,2024-09-05T20:00:00-04:00,Tackles+Ast,163,pre_game,Ernest Jones,2024-07-10T21:55:06-04:00,,league,new_player,202053,projection_type,2,stat_type,67,,,,,
99,projection,2115077,,2024-03-12T12:40:00-04:00,,GB,,,456321fes,False,7.5,standard,Single Stat,4,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-03-12T14:13:18-04:00,,league,new_player,38799,projection_type,2,stat_type,46,,,,,
1077,projection,2115082,,2024-01-05T19:00:00-05:00,,JAC,,,fd10vsdf,False,299.5,standard,Single Stat,90,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-29T15:02:12-04:00,,league,new_player,38581,projection_type,2,stat_type,15,,,,,
284,projection,2536749,,2024-01-05T19:00:00-05:00,,LV,,,,False,825.5,standard,Single Stat,12,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-29T19:26:10-04:00,,league,new_player,198287,projection_type,2,stat_type,15,,,,,
1123,projection,2732046,,2024-07-01T15:34:00-04:00,,CIN,,,asgaerdgd,False,875.5,standard,Single Stat,104,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,Tee Higgins,2024-07-10T18:02:24-04:00,,league,new_player,38685,projection_type,2,stat_type,17,,,,,
15,projection,2115046,,2024-03-12T12:40:00-04:00,,HOU,,,egsdvfd,False,4150.5,standard,Single Stat,1,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-05-29T11:03:14-04:00,,league,new_player,140378,projection_type,2,stat_type,16,,,,,
1048,projection,2115066,,2024-03-12T12:40:00-04:00,,CLE,,,dsfgdfsag,False,725.5,standard,Single Stat,80,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:31:09-04:00,,league,new_player,38717,projection_type,2,stat_type,17,,,,,
1050,projection,2353308,,2024-03-12T12:40:00-04:00,,IND,,,sdafaewgv,False,649.5,standard,Single Stat,80,True,2024-09-05T20:30:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:33:53-04:00,,league,new_player,195518,projection_type,2,stat_type,17,,,,,
1051,projection,2536722,,2024-03-12T12:40:00-04:00,,NO,,,dgffdsh,False,3.5,standard,Single Stat,80,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-26T13:40:48-04:00,,league,new_player,198273,projection_type,2,stat_type,47,,,,,
1020,projection,2536657,,2024-03-12T12:40:00-04:00,,NYJ,,,yftgjghfdj,False,675.5,standard,Single Stat,70,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T12:54:14-04:00,,league,new_player,38975,projection_type,2,stat_type,17,,,,,
28,projection,2353315,,2024-03-12T12:40:00-04:00,,ARI,,,trtrjurtds,False,5.5,standard,Single Stat,1,True,2024-09-05T20:30:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:40:19-04:00,,league,new_player,195503,projection_type,2,stat_type,47,,,,,
1022,projection,2536679,,2024-03-12T12:40:00-04:00,,NE,,,gf5xvc15sef,False,399.5,standard,Single Stat,70,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:45:08-04:00,,league,new_player,38833,projection_type,2,stat_type,17,,,,,
1025,projection,2536680,,2024-03-12T12:40:00-04:00,,WAS,,,vkldjxjflsejs,False,540.5,standard,Single Stat,71,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:07:17-04:00,,league,new_player,142683,projection_type,2,stat_type,17,,,,,
1026,projection,2536658,,2024-03-12T12:40:00-04:00,,LAC,,,gds1323fs,False,599.5,standard,Single Stat,71,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:20:03-04:00,,league,new_player,140502,projection_type,2,stat_type,17,,,,,
2,projection,2116827,,2024-03-12T12:40:00-04:00,,BAL,,,SDF98465S3F,False,10.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-03-12T19:09:03-04:00,,league,new_player,39015,projection_type,2,stat_type,46,,,,,
3,projection,2122378,,2024-03-12T12:40:00-04:00,,SF,,,sgds45g41,False,10.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-29T15:03:14-04:00,,league,new_player,142601,projection_type,2,stat_type,46,,,,,
4,projection,2122377,,2024-01-05T19:00:00-05:00,,SF,,,sd4f53sg4s,False,1149.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-28T17:49:54-04:00,,league,new_player,142601,projection_type,2,stat_type,15,,,,,
6,projection,2115044,,2024-03-12T12:40:00-04:00,,KC,,,yujtfg,False,4299.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Pass Yards,163,pre_game,,2024-05-29T11:03:14-04:00,,league,new_player,39078,projection_type,2,stat_type,16,,,,,
1028,projection,2536730,,2024-03-12T12:40:00-04:00,,WAS,,,645312sd1,False,4.0,standard,Single Stat,71,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-26T14:02:23-04:00,,league,new_player,142683,projection_type,2,stat_type,47,,,,,
8,projection,2115070,,2024-03-12T12:40:00-04:00,,MIA,,,dfb531vc2,False,1375.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-05-28T16:19:36-04:00,,league,new_player,39194,projection_type,2,stat_type,17,,,,,
9,projection,2115059,,2024-03-12T12:40:00-04:00,,MIA,,,iuuljksfmd,False,9.5,standard,Single Stat,0,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-05-28T16:23:17-04:00,,league,new_player,39194,projection_type,2,stat_type,47,,,,,
1032,projection,2536729,,2024-03-12T12:40:00-04:00,,NE,,,mn48m53hgs,False,4.5,standard,Single Stat,72,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:45:19-04:00,,league,new_player,38833,projection_type,2,stat_type,47,,,,,
1033,projection,2536728,,2024-03-12T12:40:00-04:00,,NYJ,,,yktdg,False,4.5,standard,Single Stat,73,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-20T13:34:37-04:00,,league,new_player,38975,projection_type,2,stat_type,47,,,,,
1115,projection,2536663,,2024-03-12T12:40:00-04:00,,TB,,,xc68fg3s15,False,350.5,standard,Single Stat,102,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:18:56-04:00,,league,new_player,142676,projection_type,2,stat_type,17,,,,,
1105,projection,2536661,,2024-03-12T12:40:00-04:00,,WAS,,,dfoigfnesjofg,False,399.5,standard,Single Stat,100,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:07:34-04:00,,league,new_player,38937,projection_type,2,stat_type,17,,,,,
1110,projection,2536662,,2024-03-12T12:40:00-04:00,,DET,,,rgdsegew,False,349.5,standard,Single Stat,101,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-25T16:08:43-04:00,,league,new_player,140500,projection_type,2,stat_type,17,,,,,
14,projection,2115065,,2024-03-12T12:40:00-04:00,,MIN,,,cx45231fd,False,1299.5,standard,Single Stat,1,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-16T19:11:57-04:00,,league,new_player,38711,projection_type,2,stat_type,17,,,,,
1120,projection,2536664,,2024-03-12T12:40:00-04:00,,PHI,,,cxjfuhfjews231,False,299.5,standard,Single Stat,103,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:09:24-04:00,,league,new_player,39234,projection_type,2,stat_type,17,,,,,
918,projection,2536684,,2024-03-12T12:40:00-04:00,,PHI,,,645312sd1,False,625.5,standard,Single Stat,49,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:09:09-04:00,,league,new_player,38954,projection_type,2,stat_type,17,,,,,
256,projection,2536640,,2024-03-12T12:40:00-04:00,,NYJ,,,yftgjghfdj,False,1125.5,standard,Single Stat,10,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T12:54:01-04:00,,league,new_player,64218,projection_type,2,stat_type,17,,,,,
978,projection,2536673,,2024-03-12T12:40:00-04:00,,BUF,,,n23j468hg4,False,575.5,standard,Single Stat,60,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T12:52:08-04:00,,league,new_player,38933,projection_type,2,stat_type,17,,,,,
987,projection,2536675,,2024-03-12T12:40:00-04:00,,ATL,,,r8t21csd,False,575.5,standard,Single Stat,62,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:11:15-04:00,,league,new_player,38683,projection_type,2,stat_type,17,,,,,
1149,projection,2732050,,2024-07-01T16:08:00-04:00,,CAR,,,SDAGFD24,False,550.5,standard,Single Stat,108,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,Adam Thielen,2024-07-10T18:02:24-04:00,,league,new_player,39079,projection_type,2,stat_type,17,,,,,
976,projection,2536669,,2024-03-12T12:40:00-04:00,,NYG,,,gsfwrfewfr,False,525.5,standard,Single Stat,60,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:54:29-04:00,,league,new_player,198275,projection_type,2,stat_type,17,,,,,
292,projection,2536746,,2024-01-05T19:00:00-05:00,,DET,,,,False,775.5,standard,Single Stat,12,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-29T23:53:37-04:00,,league,new_player,142672,projection_type,2,stat_type,15,,,,,
904,projection,2731599,,2024-07-01T14:08:00-04:00,,TB,,,Diaby2024SacksSZN,False,6.25,standard,Single Stat,47,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,Yaya Diaby,2024-07-11T16:14:46-04:00,,league,new_player,202041,projection_type,2,stat_type,77,,,,,
59,projection,2115073,,2024-03-12T12:40:00-04:00,,PHI,,,.21khbjbn,False,7.0,standard,Single Stat,2,True,2024-09-05T20:00:00-04:00,Rush TDs,163,pre_game,,2024-05-29T20:50:28-04:00,,league,new_player,39234,projection_type,2,stat_type,46,,,,,
75,projection,2536747,,2024-01-05T19:00:00-05:00,,IND,,,,False,1075.5,standard,Single Stat,3,True,2024-09-05T20:00:00-04:00,Rush Yards,163,pre_game,,2024-05-29T17:34:52-04:00,,league,new_player,38700,projection_type,2,stat_type,15,,,,,
60,projection,2731642,,2024-07-01T14:28:00-04:00,,MIN,,,CamrynBynumTackles2024,False,120.5,standard,Single Stat,2,True,2024-09-05T20:00:00-04:00,Tackles+Ast,163,pre_game,Camryn Bynum,2024-07-10T21:41:08-04:00,,league,new_player,202052,projection_type,2,stat_type,67,,,,,
63,projection,2115062,,2024-03-12T12:40:00-04:00,,DAL,,,9rw8e45ds,False,1325.5,standard,Single Stat,2,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-05-28T16:20:23-04:00,,league,new_player,38718,projection_type,2,stat_type,17,,,,,
307,projection,2536629,,2024-03-12T12:40:00-04:00,,JAC,,,sfdrhbtfsj,False,21.5,standard,Single Stat,13,True,2024-09-05T20:00:00-04:00,Pass TDs,163,pre_game,,2024-05-29T15:34:56-04:00,,league,new_player,38581,projection_type,2,stat_type,44,,,,,
981,projection,2536674,,2024-03-12T12:40:00-04:00,,LAC,,,cv98b4we35fs,False,700.5,standard,Single Stat,61,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-25T13:15:55-04:00,,league,new_player,198277,projection_type,2,stat_type,17,,,,,
306,projection,2115088,,2024-03-12T12:40:00-04:00,,BAL,,,"dfdsfnc,m",False,9.25,standard,Single Stat,13,True,2024-09-05T20:00:00-04:00,Sacks,163,pre_game,,2024-03-12T14:10:49-04:00,,league,new_player,190732,projection_type,2,stat_type,77,,,,,
305,projection,2536718,,2024-03-12T12:40:00-04:00,,CHI,,,hilbcknfds,False,6.5,standard,Single Stat,13,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-17T13:00:54-04:00,,league,new_player,142596,projection_type,2,stat_type,47,,,,,
67,projection,2353300,,2024-03-12T12:40:00-04:00,,ARI,,,trhjntfgj,False,1025.5,standard,Single Stat,3,True,2024-09-05T20:30:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:40:00-04:00,,league,new_player,195503,projection_type,2,stat_type,17,,,,,
301,projection,2536632,,2024-03-12T12:40:00-04:00,,LV,,,cx15s2fewf51we,False,999.5,standard,Single Stat,12,True,2024-09-05T20:00:00-04:00,Receiving Yards,163,pre_game,,2024-06-17T13:42:29-04:00,,league,new_player,39125,projection_type,2,stat_type,17,,,,,
70,projection,2115056,,2024-03-12T12:40:00-04:00,,KC,,,yujtfggrsld,False,8.5,standard,Single Stat,3,True,2024-09-05T20:00:00-04:00,Rec TDs,163,pre_game,,2024-06-24T00:54:21-04:00,,league,new_player,39131,projection_type,2,stat_type,47,,,,,
300,projection,2536618,,2024-03-12T12:40:00-04:00,,GB,,,sjhtsrjtsr,False,27.5,standard,Single Stat,12,True,2024-09-05T20:00:00-04:00,Pass TDs,163,pre_game,,2024-05-29T15:01:36-04:00,,league,new_player,142161,projection_type,2,stat_type,44,,,,,
